Date,(USD),(EUR),(GBP),(JPY),(CNY),(INR),(RUB),(CHF),(CAD),(MXN)
2012-06-21,1,0.789,0.637,80.079,6.365,56.305,32.849,0.948,1.019,13.684
2012-06-22,1,0.798,0.641,80.293,6.365,57.152,33.26,0.958,1.028,13.87
2012-06-25,1,0.801,0.643,79.733,6.363,57.015,33.208,0.962,1.03,13.92
2012-06-26,1,0.802,0.641,79.335,6.364,57.015,33.042,0.963,1.028,13.933
2012-06-27,1,0.801,0.641,79.732,6.358,57.135,32.958,0.963,1.026,13.727
2012-06-28,1,0.805,0.643,79.401,6.358,56.855,33.132,0.967,1.028,13.626
2012-06-29,1,0.794,0.641,79.531,6.355,55.695,32.859,0.956,1.022,13.404
2012-07-02,1,0.794,0.639,79.814,6.349,55.442,32.6,0.954,1.017,13.33
2012-07-03,1,0.795,0.638,79.73,6.353,54.372,32.37,0.955,1.016,13.369
2012-07-05,1,0.805,0.643,79.784,6.357,54.953,32.473,0.967,1.012,13.329
2012-07-06,1,0.808,0.644,79.882,6.366,55.514,32.672,0.97,1.015,13.444
2012-07-09,1,0.813,0.646,79.566,6.372,55.935,33.033,0.977,1.021,13.46
2012-07-10,1,0.814,0.645,79.479,6.367,55.415,32.837,0.978,1.018,13.312
2012-07-11,1,0.816,0.643,79.233,6.348,55.628,32.817,0.98,1.019,13.322
2012-07-12,1,0.821,0.648,79.348,6.374,55.925,32.743,0.986,1.023,13.425
2012-07-13,1,0.821,0.646,79.278,6.389,55.145,32.757,0.986,1.017,13.431
2012-07-16,1,0.821,0.644,79.042,6.38,55.326,32.678,0.986,1.016,13.335
2012-07-17,1,0.814,0.64,79.098,6.374,55.045,32.412,0.978,1.015,13.18
2012-07-18,1,0.817,0.641,78.985,6.371,55.442,32.45,0.982,1.014,13.196
2012-07-19,1,0.814,0.637,78.546,6.374,55.045,31.993,0.977,1.007,13.125
2012-07-20,1,0.82,0.638,78.574,6.375,55.355,31.98,0.984,1.01,13.306
2012-07-23,1,0.826,0.644,78.249,6.386,55.974,32.624,0.992,1.017,13.525
2012-07-24,1,0.827,0.644,78.278,6.386,56.12,32.777,0.993,1.018,13.65
2012-07-25,1,0.824,0.645,78.268,6.389,56.16,32.743,0.99,1.019,13.636
2012-07-26,1,0.816,0.639,78.132,6.385,55.525,32.372,0.98,1.008,13.476
2012-07-27,1,0.812,0.636,78.177,6.381,55.335,32.237,0.975,1.007,13.381
2012-07-30,1,0.817,0.637,78.213,6.38,55.585,32.148,0.981,1.004,13.23
2012-07-31,1,0.814,0.638,78.175,6.362,55.655,32.178,0.978,1.002,13.258
2012-08-01,1,0.813,0.64,78.224,6.369,55.474,32.344,0.977,1.002,13.296
2012-08-02,1,0.81,0.64,78.276,6.367,55.835,32.304,0.974,1.002,13.328
2012-08-03,1,0.817,0.643,78.277,6.373,55.755,32.409,0.981,1.003,13.279
2012-08-06,1,0.808,0.642,78.35,6.374,55.527,31.713,0.97,1.001,13.096
2012-08-07,1,0.804,0.638,78.466,6.367,55.069,31.554,0.966,0.998,13.138
2012-08-08,1,0.811,0.639,78.372,6.361,55.415,31.814,0.974,0.998,13.272
2012-08-09,1,0.813,0.64,78.473,6.359,55.295,31.688,0.976,0.994,13.166
2012-08-10,1,0.816,0.641,78.389,6.36,55.285,31.923,0.979,0.994,13.16
2012-08-13,1,0.81,0.637,78.296,6.363,55.344,31.738,0.973,0.992,13.099
2012-08-14,1,0.81,0.636,78.643,6.359,55.66,31.791,0.972,0.992,13.092
2012-08-15,1,0.815,0.638,79,6.362,55.686,31.948,0.978,0.992,13.182
2012-08-16,1,0.814,0.637,79.306,6.366,55.775,31.904,0.978,0.989,13.141
2012-08-17,1,0.811,0.636,79.412,6.359,55.715,31.932,0.974,0.988,13.235
2012-08-20,1,0.813,0.637,79.528,6.361,55.699,32.104,0.976,0.989,13.123
2012-08-21,1,0.805,0.634,79.506,6.358,55.395,31.815,0.966,0.986,13.046
2012-08-22,1,0.803,0.633,79.25,6.352,55.492,31.885,0.965,0.993,13.192
2012-08-23,1,0.797,0.63,78.617,6.354,55.255,31.73,0.957,0.991,13.114
2012-08-24,1,0.8,0.631,78.484,6.356,55.485,31.883,0.96,0.993,13.222
2012-08-27,1,0.798,0.632,78.779,6.358,55.682,31.765,0.959,0.99,13.177
2012-08-28,1,0.797,0.633,78.57,6.353,55.675,32.06,0.957,0.987,13.164
2012-08-29,1,0.797,0.631,78.621,6.353,55.63,32.158,0.957,0.989,13.254
2012-08-30,1,0.797,0.631,78.627,6.35,55.634,32.336,0.957,0.991,13.369
2012-08-31,1,0.793,0.631,78.471,6.349,55.528,32.338,0.952,0.99,13.303
2012-09-04,1,0.795,0.63,78.369,6.347,55.661,32.192,0.955,0.985,13.158
2012-09-05,1,0.795,0.628,78.446,6.349,55.891,32.322,0.955,0.988,13.167
2012-09-06,1,0.791,0.628,78.62,6.344,55.665,32.192,0.953,0.987,13.069
2012-09-07,1,0.787,0.627,78.908,6.344,55.285,31.789,0.955,0.982,12.988
2012-09-10,1,0.783,0.626,78.256,6.338,55.445,31.74,0.946,0.977,12.995
2012-09-11,1,0.782,0.624,77.97,6.336,55.325,31.734,0.944,0.972,13.037
2012-09-12,1,0.775,0.622,77.892,6.327,55.229,31.399,0.937,0.974,13
2012-09-13,1,0.775,0.621,77.645,6.331,55.428,31.411,0.94,0.976,13.016
2012-09-14,1,0.764,0.617,78.076,6.315,54.306,30.632,0.929,0.964,12.768
2012-09-17,1,0.764,0.617,78.412,6.323,54.055,30.685,0.929,0.973,12.78
2012-09-18,1,0.766,0.616,78.627,6.32,54.025,30.982,0.928,0.975,12.814
2012-09-19,1,0.769,0.617,78.742,6.31,53.995,31.162,0.93,0.975,12.83
2012-09-20,1,0.772,0.618,78.13,6.305,54.336,31.345,0.933,0.979,12.896
2012-09-21,1,0.77,0.615,78.211,6.305,53.465,31.002,0.932,0.974,12.83
2012-09-24,1,0.774,0.617,78.035,6.309,53.475,31.217,0.936,0.981,12.909
2012-09-25,1,0.773,0.616,77.768,6.307,53.315,31.015,0.935,0.98,12.843
2012-09-26,1,0.779,0.619,77.711,6.303,53.515,31.275,0.941,0.984,12.92
2012-09-27,1,0.777,0.617,77.66,6.303,53.075,31.098,0.939,0.983,12.834
2012-09-28,1,0.773,0.617,77.626,6.285,52.86,31.044,0.936,0.981,12.845
2012-10-01,1,0.777,0.62,77.984,6.285,52.409,31.236,0.939,0.984,12.877
2012-10-02,1,0.773,0.619,78.128,6.325,52.395,31.06,0.936,0.982,12.824
2012-10-03,1,0.775,0.621,78.348,6.332,52.265,31.135,0.938,0.986,12.86
2012-10-04,1,0.772,0.621,78.666,6.339,51.735,31.11,0.936,0.987,12.79
2012-10-05,1,0.769,0.618,78.465,6.324,51.855,30.958,0.932,0.981,12.755
2012-10-09,1,0.772,0.624,78.244,6.289,52.712,31.092,0.935,0.975,12.789
2012-10-10,1,0.776,0.625,78.315,6.301,53.003,31.104,0.94,0.977,12.85
2012-10-11,1,0.774,0.623,78.387,6.277,52.655,31.054,0.936,0.979,12.92
2012-10-12,1,0.771,0.622,78.412,6.266,52.819,30.995,0.932,0.977,12.872
2012-10-15,1,0.771,0.623,78.714,6.269,53.015,30.983,0.932,0.978,12.82
2012-10-16,1,0.767,0.621,78.905,6.265,52.855,30.876,0.927,0.987,12.789
2012-10-17,1,0.762,0.619,78.681,6.255,52.865,30.707,0.923,0.984,12.822
2012-10-18,1,0.762,0.619,79.288,6.251,53.398,30.723,0.922,0.979,12.798
2012-10-19,1,0.767,0.624,79.225,6.254,53.84,30.832,0.927,0.988,12.878
2012-10-22,1,0.766,0.624,79.821,6.255,53.475,30.946,0.926,0.994,12.88
2012-10-23,1,0.769,0.626,79.846,6.252,53.765,31.23,0.93,0.997,12.954
2012-10-24,1,0.773,0.625,79.841,6.248,53.832,31.39,0.935,0.99,12.967
2012-10-25,1,0.77,0.619,80.159,6.242,53.575,31.236,0.931,0.992,12.936
2012-10-26,1,0.775,0.621,79.912,6.249,53.733,31.465,0.937,0.997,13.038
2012-10-29,1,0.775,0.624,79.617,6.244,54.085,31.468,0.937,1,13.048
2012-10-30,1,0.771,0.622,79.463,6.24,53.966,31.357,0.932,1,13.05
2012-10-31,1,0.77,0.621,79.874,6.237,53.814,31.328,0.929,1.001,13.059
2012-11-01,1,0.771,0.619,80.015,6.241,53.705,31.346,0.93,1,13.056
2012-11-02,1,0.778,0.624,80.584,6.242,53.811,31.374,0.94,0.995,12.968
2012-11-05,1,0.783,0.626,80.301,6.247,54.607,31.683,0.944,0.996,13.055
2012-11-06,1,0.781,0.626,80.156,6.263,54.435,31.489,0.943,0.994,13.013
2012-11-07,1,0.785,0.626,80.111,6.258,54.215,31.458,0.947,0.993,13.023
2012-11-08,1,0.785,0.625,79.884,6.258,54.365,31.527,0.947,0.996,13.077
2012-11-09,1,0.788,0.628,79.124,6.245,54.785,31.623,0.95,1.003,13.233
2012-11-13,1,0.788,0.63,79.497,6.232,54.97,31.79,0.949,1.001,13.237
2012-11-14,1,0.786,0.631,80.151,6.225,54.809,31.703,0.946,1.001,13.208
2012-11-15,1,0.784,0.631,81.264,6.234,54.685,31.66,0.944,1.002,13.262
2012-11-16,1,0.785,0.63,81.161,6.236,55.175,31.728,0.945,1.001,13.208
2012-11-19,1,0.784,0.629,81.178,6.235,55.065,31.586,0.944,0.999,13.095
2012-11-20,1,0.781,0.628,81.497,6.233,55.095,31.366,0.941,0.996,13.08
2012-11-21,1,0.781,0.628,82.382,6.232,55.115,31.228,0.94,0.998,13.025
2012-11-23,1,0.775,0.628,82.26,6.229,55.535,31.139,0.933,0.997,13.009
2012-11-26,1,0.771,0.625,82.127,6.226,55.625,31.017,0.929,0.994,12.979
2012-11-27,1,0.772,0.623,82.139,6.222,55.36,30.978,0.929,0.991,12.973
2012-11-28,1,0.776,0.626,81.793,6.226,55.465,31.148,0.933,0.995,13.075
2012-11-29,1,0.77,0.624,82.13,6.227,54.825,30.83,0.927,0.992,12.938
2012-11-30,1,0.77,0.624,82.681,6.23,54.425,30.94,0.928,0.994,12.91
2012-12-03,1,0.766,0.622,82.224,6.229,54.777,30.922,0.926,0.993,12.894
2012-12-04,1,0.764,0.62,81.943,6.226,54.668,30.822,0.927,0.994,12.97
2012-12-05,1,0.765,0.621,82.135,6.23,54.556,30.821,0.928,0.992,12.943
2012-12-06,1,0.765,0.621,82.359,6.23,54.138,30.854,0.927,0.992,12.904
2012-12-07,1,0.775,0.625,82.286,6.227,54.475,30.957,0.936,0.992,12.874
2012-12-10,1,0.773,0.622,82.158,6.24,54.505,30.738,0.933,0.987,12.813
2012-12-11,1,0.77,0.621,82.437,6.246,54.27,30.682,0.932,0.987,12.783
2012-12-12,1,0.767,0.619,82.914,6.249,54.255,30.647,0.929,0.985,12.755
2012-12-13,1,0.765,0.619,83.49,6.259,54.253,30.657,0.925,0.983,12.742
2012-12-14,1,0.764,0.62,83.747,6.246,54.491,30.771,0.924,0.984,12.793
2012-12-17,1,0.76,0.617,83.883,6.239,54.875,30.824,0.918,0.987,12.78
2012-12-18,1,0.759,0.617,83.875,6.229,54.855,30.873,0.917,0.984,12.733
2012-12-19,1,0.752,0.614,84.469,6.232,54.555,30.665,0.909,0.987,12.704
2012-12-20,1,0.755,0.615,84.191,6.232,54.865,30.694,0.912,0.989,12.78
2012-12-21,1,0.757,0.616,84.026,6.231,55.075,30.733,0.914,0.991,12.875
2012-12-24,1,0.757,0.618,84.461,6.234,54.955,30.642,0.913,0.993,12.935
2012-12-26,1,0.757,0.618,84.461,6.234,54.955,30.642,0.913,0.993,12.935
2012-12-27,1,0.754,0.618,85.836,6.237,54.962,30.432,0.911,0.992,12.961
2012-12-28,1,0.759,0.62,86.096,6.233,54.755,30.517,0.916,0.995,13.001
2012-12-31,1,0.758,0.619,86.107,6.231,54.995,30.567,0.915,0.996,13.024
2013-01-02,1,0.754,0.614,87,6.233,54.313,30.187,0.912,0.985,12.767
2013-01-03,1,0.763,0.619,86.956,6.236,54.505,30.3,0.923,0.986,12.768
2013-01-04,1,0.769,0.624,88.349,6.231,55.075,30.476,0.929,0.991,12.803
2013-01-07,1,0.767,0.623,87.798,6.23,55.225,30.44,0.927,0.987,12.729
2013-01-08,1,0.764,0.622,87.544,6.225,55.065,30.268,0.924,0.986,12.753
2013-01-09,1,0.766,0.624,87.577,6.226,54.755,30.413,0.926,0.988,12.77
2013-01-10,1,0.763,0.623,88.279,6.225,54.653,30.297,0.923,0.986,12.668
2013-01-11,1,0.753,0.62,89.031,6.217,54.76,30.308,0.916,0.984,12.626
2013-01-14,1,0.75,0.623,89.274,6.22,54.5,30.247,0.918,0.986,12.675
2013-01-15,1,0.75,0.623,88.572,6.216,54.625,30.272,0.927,0.986,12.672
2013-01-16,1,0.753,0.625,88.168,6.218,54.835,30.41,0.931,0.987,12.659
2013-01-17,1,0.748,0.624,89.258,6.221,54.39,30.264,0.932,0.987,12.605
2013-01-18,1,0.751,0.628,89.965,6.22,53.846,30.278,0.934,0.99,12.6
2013-01-22,1,0.751,0.631,88.744,6.221,53.72,30.231,0.93,0.994,12.702
2013-01-23,1,0.75,0.631,88.507,6.218,53.608,30.181,0.929,0.992,12.644
2013-01-24,1,0.749,0.632,89.692,6.223,53.755,30.115,0.93,1.002,12.689
2013-01-25,1,0.742,0.632,91.106,6.221,53.8,30.027,0.924,1.006,12.655
2013-01-28,1,0.744,0.636,90.903,6.227,53.915,30.126,0.928,1.009,12.768
2013-01-29,1,0.744,0.635,90.464,6.228,53.745,30.142,0.924,1.006,12.738
2013-01-30,1,0.739,0.634,91.241,6.221,53.29,30.008,0.915,1.002,12.713
2013-01-31,1,0.738,0.632,91.011,6.219,53.225,30.093,0.911,1.002,12.706
2013-02-01,1,0.733,0.632,92.187,6.227,53.198,29.983,0.905,0.999,12.731
2013-02-04,1,0.738,0.636,92.702,6.234,53.275,29.995,0.911,0.997,12.673
2013-02-05,1,0.739,0.635,93.322,6.23,53.135,30.027,0.909,0.998,12.657
2013-02-06,1,0.74,0.639,93.571,6.232,53.155,30.031,0.914,0.998,12.655
2013-02-07,1,0.738,0.637,93.666,6.232,53.285,30.039,0.909,0.996,12.68
2013-02-08,1,0.748,0.633,92.358,6.235,53.505,30.196,0.918,0.999,12.746
2013-02-11,1,0.747,0.637,93.436,6.232,53.855,30.17,0.918,1.008,12.768
2013-02-12,1,0.744,0.641,94.21,6.234,53.835,30.094,0.917,1.006,12.752
2013-02-13,1,0.742,0.642,93.435,6.233,53.819,30.039,0.917,1.003,12.67
2013-02-14,1,0.75,0.645,93.337,6.233,53.93,30.143,0.922,1.001,12.72
2013-02-15,1,0.75,0.646,93.081,6.232,54.3,30.135,0.923,1.003,12.699
2013-02-19,1,0.749,0.647,93.498,6.244,54.345,30.122,0.924,1.012,12.674
2013-02-20,1,0.748,0.653,93.56,6.238,54.077,30.09,0.923,1.015,12.649
2013-02-21,1,0.758,0.655,93.167,6.24,54.605,30.387,0.932,1.019,12.764
2013-02-22,1,0.758,0.654,93.266,6.241,54.252,30.381,0.931,1.021,12.723
2013-02-25,1,0.752,0.661,93.957,6.237,53.825,30.243,0.925,1.022,12.662
2013-02-26,1,0.765,0.66,91.917,6.231,54.095,30.596,0.93,1.026,12.806
2013-02-27,1,0.764,0.66,91.67,6.228,53.845,30.56,0.93,1.026,12.843
2013-02-28,1,0.762,0.657,92.216,6.224,54.373,30.53,0.93,1.025,12.762
2013-03-01,1,0.769,0.665,92.715,6.224,54.914,30.75,0.942,1.034,12.849
2013-03-04,1,0.769,0.664,93.542,6.226,54.865,30.752,0.942,1.029,12.797
2013-03-05,1,0.767,0.66,93.179,6.22,54.865,30.712,0.942,1.027,12.736
2013-03-06,1,0.767,0.663,93.479,6.219,54.753,30.675,0.944,1.029,12.708
2013-03-07,1,0.769,0.665,94.389,6.22,54.613,30.769,0.947,1.032,12.801
2013-03-08,1,0.764,0.665,95.875,6.22,54.375,30.65,0.944,1.029,12.727
2013-03-11,1,0.77,0.672,96.129,6.219,54.413,30.785,0.951,1.028,12.6
2013-03-12,1,0.766,0.671,95.955,6.216,54.192,30.674,0.946,1.026,12.496
2013-03-13,1,0.77,0.669,95.979,6.214,54.306,30.753,0.949,1.025,12.39
2013-03-14,1,0.773,0.669,96.46,6.216,54.367,30.796,0.954,1.026,12.416
2013-03-15,1,0.764,0.66,95.95,6.217,54.005,30.624,0.941,1.02,12.413
2013-03-18,1,0.773,0.662,95.042,6.219,54.125,30.875,0.945,1.022,12.484
2013-03-19,1,0.773,0.661,95.403,6.216,54.375,30.85,0.944,1.025,12.396
2013-03-20,1,0.773,0.661,95.55,6.217,54.345,30.861,0.944,1.025,12.39
2013-03-21,1,0.775,0.66,95.236,6.218,54.245,30.936,0.947,1.023,12.383
2013-03-22,1,0.772,0.659,94.88,6.212,54.341,30.901,0.943,1.024,12.412
2013-03-25,1,0.773,0.658,94.743,6.213,54.226,30.792,0.944,1.02,12.348
2013-03-26,1,0.778,0.66,94.277,6.213,54.433,30.897,0.949,1.019,12.317
2013-03-27,1,0.783,0.662,94.22,6.214,54.465,30.994,0.953,1.017,12.401
2013-03-28,1,0.781,0.66,94.393,6.216,54.327,31.052,0.952,1.017,12.351
2013-03-29,1,0.781,0.66,94.393,6.216,54.327,31.052,0.952,1.017,12.351
2013-04-01,1,0.781,0.66,94.393,6.216,54.327,31.052,0.952,1.017,12.351
2013-04-02,1,0.779,0.66,93.294,6.182,54.177,31.157,0.947,1.013,12.327
2013-04-03,1,0.78,0.661,93.514,6.208,54.455,31.583,0.948,1.014,12.26
2013-04-04,1,0.78,0.661,95.421,6.201,54.898,31.638,0.948,1.015,12.295
2013-04-05,1,0.773,0.656,96.176,6.202,54.835,31.565,0.939,1.015,12.332
2013-04-08,1,0.768,0.653,98.641,6.203,54.537,31.287,0.934,1.017,12.139
2013-04-09,1,0.767,0.653,98.865,6.202,54.54,31.136,0.936,1.015,12.16
2013-04-10,1,0.764,0.653,99.106,6.194,54.525,30.877,0.931,1.016,12.146
2013-04-11,1,0.762,0.649,99.39,6.196,54.525,30.815,0.929,1.009,12.094
2013-04-12,1,0.766,0.651,99.249,6.192,54.525,31.026,0.932,1.012,12.063
2013-04-15,1,0.764,0.652,97.722,6.187,54.629,31.38,0.929,1.021,12.131
2013-04-16,1,0.762,0.653,97.776,6.183,54.105,31.324,0.926,1.022,12.167
2013-04-17,1,0.762,0.656,97.959,6.173,54.205,31.476,0.925,1.026,12.2
2013-04-18,1,0.767,0.655,98.429,6.181,53.972,31.591,0.932,1.024,12.183
2013-04-19,1,0.762,0.651,99.283,6.178,53.973,31.491,0.928,1.025,12.23
2013-04-22,1,0.767,0.657,99.716,6.182,54.147,31.613,0.935,1.026,12.274
2013-04-23,1,0.77,0.656,98.968,6.179,54.355,31.737,0.941,1.028,12.289
2013-04-24,1,0.769,0.655,99.539,6.178,54.22,31.492,0.946,1.026,12.256
2013-04-25,1,0.765,0.647,99.136,6.166,54.125,31.18,0.943,1.023,12.15
2013-04-26,1,0.769,0.646,98.569,6.165,54.325,31.318,0.944,1.02,12.195
2013-04-29,1,0.763,0.644,97.819,6.165,54.173,30.956,0.936,1.014,12.088
2013-04-30,1,0.765,0.646,97.422,6.166,53.76,31.128,0.936,1.011,12.195
2013-05-01,1,0.765,0.646,97.422,6.166,53.76,31.128,0.936,1.011,12.195
2013-05-02,1,0.758,0.642,97.824,6.156,53.765,31.234,0.928,1.007,12.17
2013-05-03,1,0.763,0.643,98.063,6.156,53.925,31.128,0.933,1.011,12.17
2013-05-06,1,0.763,0.643,99.321,6.167,54.165,31.083,0.937,1.008,12.087
2013-05-07,1,0.763,0.644,99.168,6.154,54.088,31.014,0.941,1.005,12.126
2013-05-08,1,0.761,0.645,98.888,6.141,54.125,31.14,0.939,1.004,12.034
2013-05-09,1,0.761,0.642,98.767,6.131,54.281,31.144,0.935,1.004,11.988
2013-05-10,1,0.77,0.65,101.59,6.143,54.905,31.371,0.957,1.01,12.064
2013-05-13,1,0.771,0.651,101.76,6.147,54.738,31.325,0.956,1.009,12.108
2013-05-14,1,0.771,0.654,101.63,6.143,54.765,31.336,0.957,1.014,12.157
2013-05-15,1,0.777,0.658,102.64,6.145,54.768,31.477,0.972,1.021,12.156
2013-05-16,1,0.776,0.656,102.52,6.149,54.775,31.385,0.965,1.019,12.265
2013-05-17,1,0.777,0.656,102.47,6.142,54.865,31.384,0.967,1.027,12.309
2013-05-20,1,0.778,0.658,102.59,6.139,55.085,31.33,0.969,1.028,12.316
2013-05-21,1,0.777,0.66,102.85,6.137,55.415,31.266,0.97,1.027,12.311
2013-05-22,1,0.774,0.662,103.12,6.131,55.565,31.202,0.975,1.03,12.323
2013-05-23,1,0.776,0.664,101.7,6.134,55.715,31.416,0.969,1.035,12.498
2013-05-24,1,0.773,0.662,101.44,6.132,55.746,31.329,0.963,1.033,12.445
2013-05-28,1,0.773,0.661,102.01,6.122,55.965,31.377,0.969,1.034,12.487
2013-05-29,1,0.772,0.662,101.07,6.129,56.175,31.53,0.964,1.037,12.637
2013-05-30,1,0.773,0.661,101.75,6.136,56.435,31.765,0.965,1.038,12.75
2013-05-31,1,0.769,0.656,100.32,6.135,56.511,31.862,0.954,1.033,12.893
2013-06-03,1,0.769,0.655,100.22,6.132,56.745,31.958,0.958,1.034,12.76
2013-06-04,1,0.764,0.654,100.27,6.129,56.495,31.89,0.947,1.032,12.729
2013-06-05,1,0.765,0.651,99.587,6.128,56.785,32.111,0.947,1.034,12.743
2013-06-06,1,0.762,0.647,99.07,6.136,56.841,32.12,0.942,1.031,12.818
2013-06-07,1,0.754,0.642,95.633,6.133,57.076,32.336,0.926,1.023,12.857
2013-06-10,1,0.757,0.644,98.774,6.134,58.176,32.354,0.938,1.019,12.811
2013-06-11,1,0.753,0.643,96.888,6.134,58.405,32.473,0.927,1.024,13
2013-06-12,1,0.753,0.639,96.633,6.134,57.815,32.265,0.928,1.016,12.751
2013-06-13,1,0.751,0.638,94.149,6.134,58.085,32.107,0.923,1.017,12.855
2013-06-14,1,0.752,0.64,94.994,6.131,57.535,31.756,0.926,1.017,12.66
2013-06-17,1,0.75,0.635,94.744,6.125,57.905,31.67,0.923,1.016,12.677
2013-06-18,1,0.748,0.64,95.372,6.129,58.771,32.043,0.921,1.02,12.923
2013-06-19,1,0.746,0.638,95.062,6.127,58.795,32.209,0.919,1.02,12.86
2013-06-20,1,0.758,0.647,97.924,6.128,59.685,32.545,0.933,1.034,13.286
2013-06-21,1,0.759,0.647,97.618,6.133,59.272,32.797,0.93,1.04,13.32
2013-06-24,1,0.764,0.65,98.227,6.145,59.7,32.91,0.935,1.054,13.39
2013-06-25,1,0.761,0.646,97.297,6.145,59.675,32.768,0.934,1.048,13.161
2013-06-26,1,0.768,0.651,97.766,6.148,60.742,32.919,0.941,1.048,13.21
2013-06-27,1,0.767,0.655,98.166,6.149,60.2,32.792,0.946,1.044,13.054
2013-06-28,1,0.765,0.655,98.922,6.138,59.42,32.756,0.943,1.049,13.028
2013-07-01,1,0.767,0.657,99.709,6.133,59.544,33.03,0.947,1.052,12.916
2013-07-02,1,0.768,0.659,99.931,6.133,59.635,33.073,0.949,1.057,13.005
2013-07-03,1,0.772,0.655,99.429,6.131,60.265,33.259,0.948,1.054,13.122
2013-07-05,1,0.776,0.668,100.11,6.133,60.365,33.193,0.958,1.052,12.895
2013-07-08,1,0.778,0.671,101.2,6.134,60.755,33.27,0.965,1.056,13.032
2013-07-09,1,0.778,0.673,101.17,6.13,60.145,32.977,0.969,1.055,12.849
2013-07-10,1,0.78,0.671,100.24,6.135,59.655,32.913,0.971,1.052,12.906
2013-07-11,1,0.767,0.662,99.379,6.132,59.828,32.613,0.952,1.041,12.831
2013-07-12,1,0.767,0.662,99.547,6.138,59.63,32.749,0.95,1.039,12.849
2013-07-15,1,0.769,0.665,100.43,6.138,59.895,32.696,0.953,1.043,12.795
2013-07-16,1,0.762,0.663,99.367,6.135,59.145,32.447,0.943,1.041,12.606
2013-07-17,1,0.761,0.657,99.84,6.135,59.465,32.451,0.939,1.04,12.645
2013-07-18,1,0.764,0.658,100.22,6.141,59.65,32.437,0.945,1.042,12.473
2013-07-19,1,0.762,0.655,100.34,6.138,59.505,32.354,0.942,1.038,12.49
2013-07-22,1,0.76,0.652,99.856,6.141,59.724,32.313,0.94,1.034,12.516
2013-07-23,1,0.759,0.652,100.08,6.137,59.725,32.398,0.94,1.033,12.521
2013-07-24,1,0.755,0.651,100.11,6.135,59.08,32.312,0.935,1.027,12.495
2013-07-25,1,0.757,0.654,99.841,6.135,59.108,32.578,0.937,1.03,12.653
2013-07-26,1,0.754,0.649,98.673,6.132,59.042,32.695,0.93,1.029,12.653
2013-07-29,1,0.754,0.651,97.898,6.132,59.42,32.823,0.929,1.028,12.696
2013-07-30,1,0.753,0.653,97.855,6.132,60.485,32.929,0.929,1.026,12.761
2013-07-31,1,0.753,0.658,97.928,6.129,60.405,32.963,0.928,1.03,12.813
2013-08-01,1,0.756,0.657,98.738,6.13,60.443,33.027,0.931,1.03,12.742
2013-08-02,1,0.757,0.66,99.811,6.129,61.105,33.103,0.938,1.04,12.843
2013-08-05,1,0.754,0.652,98.529,6.125,60.875,32.894,0.932,1.04,12.664
2013-08-06,1,0.753,0.652,98.095,6.122,60.809,32.902,0.927,1.038,12.655
2013-08-07,1,0.752,0.646,97.114,6.119,61.252,33.031,0.926,1.042,12.678
2013-08-08,1,0.749,0.645,96.317,6.121,60.862,32.941,0.921,1.041,12.683
2013-08-09,1,0.748,0.644,96.433,6.122,60.797,32.902,0.921,1.029,12.605
2013-08-12,1,0.753,0.647,96.883,6.122,61.275,32.986,0.928,1.031,12.632
2013-08-13,1,0.752,0.647,98.021,6.121,61.284,33.068,0.93,1.032,12.727
2013-08-14,1,0.755,0.645,98.293,6.12,61.444,33.15,0.937,1.034,12.743
2013-08-15,1,0.752,0.642,98.127,6.113,61.32,32.956,0.935,1.033,12.795
2013-08-16,1,0.75,0.64,97.474,6.115,61.714,32.898,0.926,1.032,12.849
2013-08-19,1,0.749,0.639,97.962,6.123,63.368,32.959,0.926,1.033,12.983
2013-08-20,1,0.747,0.638,97.319,6.125,63.57,32.968,0.92,1.038,13.026
2013-08-21,1,0.747,0.637,97.519,6.123,64.458,33.025,0.92,1.044,13.048
2013-08-22,1,0.751,0.642,98.664,6.121,64.88,33.157,0.927,1.05,13.226
2013-08-23,1,0.749,0.643,99.101,6.122,64.025,33.05,0.925,1.057,13.089
2013-08-26,1,0.748,0.643,98.6,6.123,64.465,33.007,0.924,1.053,13.039
2013-08-27,1,0.75,0.645,97.518,6.122,67.315,33.194,0.922,1.053,13.349
2013-08-28,1,0.749,0.647,97.475,6.12,68.978,33.24,0.921,1.049,13.342
2013-08-29,1,0.754,0.644,98.251,6.122,66.955,33.179,0.928,1.05,13.27
2013-08-30,1,0.756,0.645,98.232,6.119,66.375,33.249,0.93,1.053,13.31
2013-09-03,1,0.759,0.643,99.438,6.121,68.245,33.469,0.936,1.053,13.425
2013-09-04,1,0.759,0.641,99.506,6.12,67.025,33.407,0.937,1.049,13.329
2013-09-05,1,0.757,0.639,99.712,6.119,66.115,33.421,0.938,1.048,13.409
2013-09-06,1,0.762,0.642,99.649,6.12,65.245,33.412,0.944,1.043,13.325
2013-09-09,1,0.758,0.638,99.515,6.121,65.245,33.276,0.936,1.038,13.182
2013-09-10,1,0.755,0.637,100.3,6.12,63.89,33.061,0.936,1.034,13.063
2013-09-11,1,0.754,0.634,100.21,6.119,63.365,32.814,0.934,1.034,13.074
2013-09-12,1,0.752,0.633,99.458,6.118,63.451,32.722,0.931,1.032,13.11
2013-09-13,1,0.752,0.632,99.609,6.119,63.58,32.602,0.931,1.033,13.101
